idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
115,2.164369536694139,15.175887400309245,0.9182958340544896,2,3,1180.4800745135053,459.91555197573774,3.566732239086753,16.44022817000223,1
116,1.9889623759811124,14.56890188217163,1.584962500721156,3,3,1174.1878660939117,456.9220794544916,3.569777033965499,16.20218281399866,2
117,2.028049547591557,14.505457102457683,1.584962500721156,3,3,1180.3341915978272,466.8111581468748,3.5285046661769246,16.304466110999783,3
118,2.3243397347256542,14.74288127263387,1.584962500721156,3,3,1179.8273642484203,473.0313495124002,3.4941842976466235,16.29317681399698,3
119,1.4653505012858659,14.606618868509928,0.9182958340544896,2,3,1178.8323228494453,469.4827748266791,3.510917090162977,16.186184635000245,2
120,1.5565975144350281,14.475849272410075,1.584962500721156,3,3,1188.0042884423112,468.68995531732116,3.5347338362265233,16.306466844998795,3
121,1.8619902922533627,14.40876149022302,1.584962500721156,3,3,1086.818932155446,136.23530770971712,8.977512954800098,15.071107078998466,3
122,1.787927583164225,14.434591795603435,0.9182958340544896,2,3,1177.8087053360405,463.1705392050987,3.5429266450267245,16.348566873999516,2
123,3.1964206391262513,14.510079975128173,1.584962500721156,3,3,1167.4993343396225,471.09738660362774,3.4782547463417237,16.148199221999676,3
124,1.1163585976912425,15.04789843926063,1.584962500721156,3,3,1010.6474461454563,41.37150149637772,25.42858996147248,13.934089088998007,1
125,1.3695158490752977,13.61450188114958,1.584962500721156,3,3,1052.4444178311155,164.57692147435972,7.39484812574454,14.491572873001132,5
126,2.553716458765169,14.895863962173461,1.584962500721156,3,3,1185.4440515801252,469.5942464914418,3.5244007149515397,16.3090320529991,3
127,1.4130558010997871,14.74741813023885,1.584962500721156,3,3,1160.2652830160514,470.26365922912595,3.4672654589512666,16.16042533899963,4
128,1.6457681531552226,14.667248471577961,1.584962500721156,3,3,1188.2080479811825,469.547920374733,3.5305362805843266,16.48096015400006,2
129,1.5720214967926343,14.438602066040039,1.584962500721156,3,3,288.5356792526717,47.36722543781908,7.0914625373496785,4.064121151001018,5
130,2.021986413889875,14.013719120025634,0.9182958340544896,2,3,1180.2750337127259,477.23774767431433,3.4731384712639946,16.319304815999203,3
131,0.44790380637471877,12.902413775126139,1.584962500721156,3,3,1194.199424308823,468.09864936660955,3.551170412315246,16.40318165500139,2
132,0.696428762121747,15.327473055521647,1.584962500721156,3,3,312.7720996447158,466.6972079870992,1.6701820672845373,4.336381514000095,1
133,2.304209332720687,15.129175380071004,1.584962500721156,3,3,1184.900822841083,471.0152363025308,3.515631621903685,16.35345018099906,3
134,2.120260607485349,14.632217165629068,1.584962500721156,3,3,1156.0094898468249,465.3799678637491,3.484012139915042,16.133282666000014,2
135,2.5376636393678687,14.534538911183676,1.584962500721156,3,3,1151.753035943944,468.0374687148677,3.460813744477371,16.003719657001056,3
136,2.153693039572487,14.629195543924967,1.584962500721156,3,3,1171.3005718171385,473.97436130135253,3.471231921914921,16.186752218996844,2
137,1.1716794411310305,14.278495327631633,0.9182958340544896,2,3,1176.4830036784365,469.59567149146443,3.5053105790814785,16.210395885998878,2
138,1.4277559219066192,14.480762481689453,1.584962500721156,3,3,764.9973510786365,85.38319772579494,9.959577193810402,10.516137708000315,5
139,2.402683389967243,15.389079636540906,-0.0,1,3,656.322065589495,183.2106274599097,4.5823362142739885,9.114748759999202,3
140,3.566773274447769,15.225022919972737,1.584962500721156,3,3,845.275562904088,470.3722713179434,2.797035272797219,11.640307120000216,2
141,1.889915588721633,14.364228102366129,1.584962500721156,3,3,1169.1259454012954,468.6156636575951,3.4948503348696094,16.278301148002356,4
142,2.6996094405371696,15.456287746429444,0.9182958340544896,2,3,1165.302421421995,470.9490005676149,3.4743707280777856,16.181259378001414,2
143,2.757204884023716,14.787230262756347,1.584962500721156,3,3,1175.7654507567108,471.64152897707663,3.492921802935333,16.27811350400225,2
144,1.350287581216544,14.659202187856039,1.584962500721156,3,3,1174.842664823616,468.707232209105,3.5065597116698246,16.258823148000374,2
145,2.7319105463443947,15.475563157399495,1.584962500721156,3,3,1185.65101666017,460.69501464296405,3.57361373354353,16.27079328200125,2
